country,year,sex,list,agf,cause,total,d20_new,d30_new,d40_new,d50_new,d60_new,d70_new,d80_new,d90_new,d100p,Calculated total,Check total
USA,2016,3,long,4,109,4289.15,7.19,36.71,158.26,523.49,811.55,881.47,1070.52,754.52,45.84,4289.55,-0.4
USA,2016,3,long,4,110,250164.07,237.27,1422.26,6001.07,21303.30,40127.20,50407.69,73898.22,52980.27,3834.7,250211.98,-47.91
USA,2016,3,long,4,111,17385.8,422.55,515.13,1067.40,1933.06,3011.87,3620.23,4416.14,2287.05,109.41,17382.84,2.96
USA,2016,3,long,4,112,203984.64,1789.49,2421.07,4948.37,12862.42,23724.50,35278.57,65136.67,54079.08,3794.48,204034.65,-50.01
USA,2017,1,long,4,0,1439111.02,61860.93,45873.90,66913.21,161985.25,272219.23,322200.38,345131.81,157487.96,5438.35,1439111.02,0
USA,2017,1,long,4,1,1072069.84,60013.96,41352.51,53584.79,121314.24,201149.71,239735.34,248109.32,103514.5,3265.86,1072040.23,29.61
USA,2017,1,long,4,102,12.12,1.02,0,0,0,2.02,4.03,4.04,1.02,0,12.13,-0.01
USA,2017,1,long,4,103,1101.64,20.5,33.61,49.67,115.17,183.48,243.70,318.65,134.69,2.07,1101.54,0.1
USA,2017,1,long,4,104,9977.12,14.26,140.55,389.28,1229.52,2187.68,2194.30,2388.88,1366.58,67.3,9978.35,-1.23
USA,2017,1,long,4,105,24179.63,145.6,701.80,1875.62,4407.39,5462.76,4224.84,4306.29,2920.97,137.72,24182.99,-3.36
USA,2017,1,long,4,106,5913.85,19.4,69.27,225.08,512.31,836.89,1228.78,1898.19,1083.10,41.42,5914.44,-0.59
USA,2017,1,long,4,107,3471.93,14.3,45.83,98.34,269.75,471.80,732.11,1070.96,732.41,37.28,3472.78,-0.85
USA,2017,1,long,4,108,65021.97,107.19,612.11,2753.22,8846.19,15380.43,16285.92,14696.84,6145.34,193.63,65020.87,1.1
USA,2017,1,long,4,109,2597.02,15.56,27.50,106.44,411.17,648.25,582.06,559.66,232.93,13.46,2597.03,-0.01
USA,2017,1,long,4,110,147633.68,163.28,1057.31,4203.22,15495.36,29079.87,34415.06,40615.97,21757.87,855.37,147643.31,-9.63
USA,2017,1,long,4,111,7244.93,186.00,212.86,458.25,990.11,1438.62,1696.83,1591.14,644.19,26.92,7244.92,0.01
USA,2017,1,long,4,112,99887.29,1159.86,1620.55,3169.30,8394.04,15377.72,20857.41,29571.87,18954.36,797.32,99902.43,-15.14
USA,2017,2,long,4,0,1374391.91,30230.76,22971.63,41685.16,104576.87,185797.13,268850.44,393280.88,303071.38,23927.66,1374391.91,0
USA,2017,2,long,4,1,1051260.47,29163.94,20752.65,35716.4,86688.04,150612.94,213172.38,292782.58,207236.43,15052.06,1051177.42,83.05
USA,2017,2,long,4,102,19.24,1.02,1.02,0,0,3.03,2.02,6.06,6.10,0,19.25,-0.01
USA,2017,2,long,4,103,2224.19,18.39,34.68,61.90,137.24,285.19,475.67,698.32,495.33,16.63,2223.35,0.84
USA,2017,2,long,4,104,12873.4,5.12,44.84,179.58,738.69,1367.45,1987.32,3863.66,4156.31,539.5,12882.47,-9.07
USA,2017,2,long,4,105,23872.91,56.23,319.20,838.31,2163.87,2909.59,3438.92,6312.52,7069.82,776.6,23885.06,-12.15
USA,2017,2,long,4,106,6927.59,11.25,41.78,107.55,287.60,708.44,1280.89,2301.05,1992.20,198.54,6929.3,-1.71
USA,2017,2,long,4,107,3885.94,5.12,21.42,48.70,157.43,337.58,641.95,1299.70,1267.83,107.07,3886.8,-0.86
USA,2017,2,long,4,108,46442.89,61.44,226.32,994.35,3365.71,6897.40,9950.33,13874.31,10284.91,785.93,46440.7,2.19
USA,2017,2,long,4,109,2155.29,2.08,16.31,46.65,171.54,309.37,410.15,607.36,542.35,49.9,2155.71,-0.42
USA,2017,2,long,4,110,105879.46,57.36,331.28,1421.50,5455.39,11608.09,18457.78,33265.83,32101.62,3215.23,105914.08,-34.62
USA,2017,2,long,4,111,10547.1,203.48,303.92,564.28,947.59,1665.74,2211.00,2773.94,1787.30,87.32,10544.57,2.53
USA,2017,2,long,4,112,108303.43,645.33,878.21,1705.94,4463.77,9092.31,16822.03,35495.55,36131.18,3098.88,108333.2,-29.77
USA,2017,3,long,4,0,2813502.93,92091.69,68845.53,108598.37,266562.12,458016.36,591050.82,738412.69,460559.34,29366.01,2813502.93,0
USA,2017,3,long,4,1,2123330.31,89177.88,62105.13,89301.2,208002.24,351762.69,452907.68,540891.93,310750.95,18317.9,2123217.6,112.71
USA,2017,3,long,4,102,31.36,2.04,1.02,0,0,5.04,6.04,10.09,7.12,0,31.35,0.01
USA,2017,3,long,4,103,3325.83,38.89,68.29,111.57,252.42,468.66,719.38,1016.95,630.01,18.7,3324.87,0.96
USA,2017,3,long,4,104,22850.51,19.38,185.39,568.84,1968.21,3555.13,4181.63,6252.53,5522.88,606.8,22860.79,-10.28
USA,2017,3,long,4,105,48052.55,201.84,1021.00,2713.94,6571.26,8372.35,7663.76,10618.81,9990.79,914.33,48068.08,-15.53
USA,2017,3,long,4,106,12841.44,30.65,111.05,332.63,799.91,1545.31,2509.67,4199.23,3075.30,239.97,12843.72,-2.28
USA,2017,3,long,4,107,7357.87,19.41,67.25,147.04,427.18,809.38,1374.06,2370.66,2000.24,144.34,7359.56,-1.69
USA,2017,3,long,4,108,111464.86,168.63,838.45,3747.56,12211.90,22277.83,26236.26,28571.16,16430.25,979.56,111461.6,3.26
USA,2017,3,long,4,109,4752.31,17.64,43.81,153.08,582.71,957.62,992.22,1167.02,775.27,63.36,4752.73,-0.42
USA,2017,3,long,4,110,253513.14,220.66,1388.59,5624.73,20950.76,40687.96,52872.84,73881.79,53859.49,4070.6,253557.42,-44.28
USA,2017,3,long,4,111,17792.03,389.48,516.79,1022.53,1937.71,3104.36,3907.84,4365.09,2431.50,114.24,17789.54,2.49
USA,2017,3,long,4,112,208190.72,1805.19,2498.76,4875.25,12857.82,24470.03,37679.44,65067.43,55085.54,3896.21,208235.67,-44.95
USA,2018,1,long,4,0,1458468.99,59034.42,45760.41,66828.00,159330.91,278580.84,336366.12,346238.88,160632.99,5696.42,1458468.99,0
USA,2018,1,long,4,1,1084505.16,57211.8,41245.83,53394.37,118844.12,205289.82,250454.08,248517.76,106058,3463.71,1084479.49,25.67
USA,2018,1,long,4,102,11.09,0,0,1.01,0,4.04,4.03,2.02,0,0,11.1,-0.01
USA,2018,1,long,4,103,1238.68,16.41,45.80,52.70,113.10,218.74,299.02,322.67,166.15,4.12,1238.71,-0.03
USA,2018,1,long,4,104,10179.63,11.19,94.62,382.03,1329.88,2242.89,2340.80,2323.30,1385.11,71.09,10180.91,-1.28
USA,2018,1,long,4,105,26210.58,177.1,774.26,1916.58,4519.11,5859.06,4727.06,4975.83,3127,137.02,26213.02,-2.44
USA,2018,1,long,4,106,6104.57,13.23,68.2,190.64,448.56,967.17,1330.65,1852.45,1188.18,46.38,6105.46,-0.89
USA,2018,1,long,4,107,4063.92,14.25,40.69,131.74,335.24,597.75,858.8,1196.02,859.19,30.91,4064.59,-0.67
USA,2018,1,long,4,108,64648.45,118.07,635.88,2631.71,8534.37,15664.97,16396.88,14486.79,5973.57,205.03,64647.27,1.18
USA,2018,1,long,4,109,2553.41,5.09,17.30,79.03,434.22,614.91,653.41,519.31,221.86,8.24,2553.37,0.04
USA,2018,1,long,4,110,149768,150.80,1060.21,4317.11,15377.71,29628.42,35727.55,40670.44,21959.88,884.04,149776.16,-8.16
USA,2018,1,long,4,111,7453.05,169.94,264.58,490.59,948.28,1530.37,1758.12,1589.46,677.75,23.7,7452.79,0.26
USA,2018,1,long,4,112,101732.45,1146.54,1513.04,3240.49,8446.32,15962.70,21815.72,29782.83,19016.3,822.18,101746.12,-13.67
USA,2018,2,long,4,0,1380735.88,29333.68,23243.59,40815.03,101608.56,186559.73,277951.04,392371.95,304297.69,24554.61,1380735.88,0
USA,2018,2,long,4,1,1056114.14,28255.07,21023.32,34854.11,84316.17,151347.66,220406.50,292526.08,207691.7,15614.7,1056035.31,78.83
USA,2018,2,long,4,102,15.15,0,1.02,0,3.03,5.04,3.03,2.02,1.02,0,15.16,-0.01
USA,2018,2,long,4,103,2334.6,31.69,46.91,62.87,138.30,251.95,515.09,733.49,524.60,29.08,2333.98,0.62
USA,2018,2,long,4,104,12976.34,8.22,65.19,193.61,685.47,1326.3,2217.61,3792.05,4167.49,528.55,12984.49,-8.15
USA,2018,2,long,4,105,25880.47,68.51,299.52,863.79,2040.50,3041.88,3710.62,7005.65,7978.39,884.76,25893.62,-13.15
USA,2018,2,long,4,106,6951.08,9.2,43.83,103.4,282.70,695.36,1327.54,2292.54,2020.98,176.53,6952.08,-1
USA,2018,2,long,4,107,4563.13,3.07,27.53,52.72,175.66,389.0,747.93,1500.56,1550.07,117.34,4563.88,-0.75
USA,2018,2,long,4,108,45040.67,58.59,248.52,954.84,3188.15,6715.02,9992.36,13259.95,9853.38,768.42,45039.23,1.44
USA,2018,2,long,4,109,2133.61,4.16,9.18,31.43,182.72,305.38,438.49,598.12,517.76,46.73,2133.97,-0.36
USA,2018,2,long,4,110,105344.45,50.11,307.61,1424.18,5196.49,11687.24,19036.26,32862.59,31702.36,3108.13,105374.97,-30.52
USA,2018,2,long,4,111,10772.42,222.27,308.74,529.26,960.18,1594.34,2236.77,2958.01,1862.83,97.61,10770.01,2.41
USA,2018,2,long,4,112,108609.82,622.79,862.22,1744.82,4439.19,9200.56,17318.84,34840.89,36427.11,3182.76,108639.18,-29.36
USA,2018,3,long,4,0,2839204.87,88368.1,69004.00,107643.03,260939.47,465140.57,614317.16,738610.83,464930.68,30251.03,2839204.87,0
USA,2018,3,long,4,1,2140619.31,85466.85,62269.2,88248.5,203160.29,356637.49,470860.6,541043.85,313749.69,19078.43,2140514.9,104.41
USA,2018,3,long,4,102,26.24,0,1.02,1.01,3.03,9.07,7.05,4.04,1.02,0,26.24,0
USA,2018,3,long,4,103,3573.28,48.1,92.70,115.57,251.40,470.70,814.11,1056.17,690.75,33.2,3572.7,0.58
USA,2018,3,long,4,104,23155.97,19.41,159.81,575.64,2015.36,3569.19,4558.40,6115.34,5552.61,599.63,23165.39,-9.42
USA,2018,3,long,4,105,52091.05,245.61,1073.78,2780.36,6559.61,8900.93,8437.67,11981.48,11105.38,1021.78,52106.6,-15.55
USA,2018,3,long,4,106,13055.65,22.44,112.02,294.04,731.26,1662.52,2658.19,4144.99,3209.16,222.91,13057.53,-1.88
USA,2018,3,long,4,107,8627.04,17.32,68.22,184.46,510.9,986.75,1606.74,2696.58,2409.26,148.25,8628.48,-1.44
USA,2018,3,long,4,108,109689.12,176.66,884.41,3586.55,11722.52,22379.99,26389.24,27746.74,15826.96,973.45,109686.52,2.6
USA,2018,3,long,4,109,4687.02,9.25,26.47,110.46,616.94,920.29,1091.89,1117.43,739.62,54.97,4687.32,-0.3
USA,2018,3,long,4,110,255112.45,200.91,1367.81,5741.29,20574.20,41315.67,54763.82,73533.04,53662.24,3992.17,255151.15,-38.70
USA,2018,3,long,4,111,18225.47,392.22,573.32,1019.84,1908.45,3124.71,3994.89,4547.46,2540.58,121.31,18222.78,2.69
USA,2018,3,long,4,112,210342.27,1769.33,2375.24,4985.31,12885.51,25163.26,39134.56,64623.71,55443.41,4004.93,210385.26,-42.99
USA,2019,1,long,4,0,1473822.93,58097.07,47150.29,67555.70,156558.94,281831.68,345821.15,348511.36,162341.33,5955.41,1473822.93,0
USA,2019,1,long,4,1,1095905.13,56387.39,42743.8,54185.54,117135.24,207984.46,256838.31,250406.16,106635.94,3557.09,1095873.93,31.2
USA,2019,1,long,4,102,8.07,0,0,0,2.02,3.03,1.01,2.02,0,0,8.08,-0.01
USA,2019,1,long,4,103,1283.38,17.35,47.86,58.78,110.13,214.82,311.25,348.86,170.22,4.12,1283.39,-0.01
USA,2019,1,long,4,104,10404.52,23.42,86.53,379.93,1237.63,2402.53,2428.56,2364.49,1414.59,67.99,10405.67,-1.15
USA,2019,1,long,4,105,28322.07,151.77,769.72,2050.13,4551.13,6459.27,5402.84,5266.19,3485.54,189.57,28326.16,-4.09
USA,2019,1,long,4,106,6361.03,13.24,79.40,204.71,464.73,992.39,1438.40,2001.56,1117.73,49.45,6361.61,-0.58
USA,2019,1,long,4,107,4841.25,9.17,51.92,135.78,355.64,660.58,1020.38,1554.93,1017.42,36.05,4841.87,-0.62
USA,2019,1,long,4,108,62262.1,85.69,589.41,2466.96,8083.73,14962.83,16124.12,14006.18,5750.77,190.58,62260.27,1.83
USA,2019,1,long,4,109,2588.71,0,25.45,97.28,357.64,637.43,649.70,535.40,271.52,14.42,2588.84,-0.13
USA,2019,1,long,4,110,150491.69,167.23,1000.79,4171.55,14913.04,29499.52,37076.99,40339.92,22392.66,940.63,150502.33,-10.64
USA,2019,1,long,4,111,7570.69,164.77,220.94,457.99,1003.27,1563.27,1800.01,1615.25,720.31,24.72,7570.53,0.16
USA,2019,1,long,4,112,103784.29,1077.04,1534.47,3347.05,8344.74,16451.55,22729.58,30070.40,19364.63,880.79,103800.25,-15.96
USA,2019,2,long,4,0,1381014.96,28746.86,23695.77,40536.30,98562.13,189101.02,284842.07,388981.40,301774.61,24774.8,1381014.96,0
USA,2019,2,long,4,1,1056004.89,27658.45,21554.7,34712.03,81725.66,153083.27,225512.64,290043.74,205813.29,15827.3,1055931.08,73.81
USA,2019,2,long,4,102,11.12,0,0,0,1.01,1.01,5.05,2.02,2.03,0,11.12,0
USA,2019,2,long,4,103,2384.04,22.58,37.70,58.81,166.62,296.31,524.31,747.38,504.85,24.87,2383.43,0.61
USA,2019,2,long,4,104,12900.2,8.21,49.93,188.49,630.97,1396.84,2250.49,3918.02,3944.63,519.24,12906.82,-6.62
USA,2019,2,long,4,105,27635.91,48.16,295.54,884.97,2104.31,3290.79,4232.92,7297.05,8531.43,964.94,27650.11,-14.2
USA,2019,2,long,4,106,7239.49,10.27,48.91,107.47,288.76,771.98,1373.32,2388.67,2060.38,190.7,7240.46,-0.97
USA,2019,2,long,4,107,5476.38,7.17,23.44,71.95,185.77,453.53,869.17,1843.40,1854.27,168.94,5477.64,-1.26
USA,2019,2,long,4,108,43058.45,48.18,218.08,933.38,2979.29,6556.13,9863.24,12560.47,9165.94,731.72,43056.43,2.02
USA,2019,2,long,4,109,2117.47,4.13,6.12,48.67,151.45,333.6,464.81,589.84,465.23,53.89,2117.74,-0.27
USA,2019,2,long,4,110,104069.78,57.42,333.24,1319.52,4977.09,11787.80,19543.20,32199.78,30831.30,3048.15,104097.5,-27.72
USA,2019,2,long,4,111,11122.9,217.25,279.22,563.64,974.33,1691.16,2337.21,2899.57,2054.82,103.64,11120.84,2.06
USA,2019,2,long,4,112,108994.33,665.04,848.89,1647.37,4376.87,9438.60,17865.71,34491.46,36546.44,3141.41,109021.79,-27.46
USA,2019,3,long,4,0,2854837.89,86843.93,70846.06,108092.00,255121.07,470932.70,630663.22,737492.76,464115.94,30730.21,2854837.89,0
USA,2019,3,long,4,1,2151910.04,84045.8,64298.52,88897.55,198860.90,361067.74,482350.97,540449.86,312449.23,19384.37,2151804.94,105.1
USA,2019,3,long,4,102,19.19,0,0,0,3.03,4.04,6.05,4.04,2.03,0,19.19,0
USA,2019,3,long,4,103,3667.41,39.94,85.56,117.59,276.74,511.14,835.56,1096.24,675.06,28.99,3666.82,0.59
USA,2019,3,long,4,104,23304.72,31.63,136.46,568.43,1868.60,3799.36,4679.06,6282.51,5359.22,587.23,23312.5,-7.78
USA,2019,3,long,4,105,55957.97,199.93,1065.26,2935.10,6655.43,9750.07,9635.77,12563.25,12016.97,1154.51,55976.29,-18.32
USA,2019,3,long,4,106,13600.52,23.52,128.32,312.18,753.49,1764.37,2811.71,4390.24,3178.11,240.15,13602.09,-1.57
USA,2019,3,long,4,107,10317.63,16.34,75.35,207.73,541.41,1114.11,1889.55,3398.34,2871.68,204.99,10319.5,-1.87
USA,2019,3,long,4,108,105320.54,133.88,807.50,3400.34,11063.02,21518.96,25987.35,26566.65,14916.72,922.3,105316.72,3.82
USA,2019,3,long,4,109,4706.18,4.13,31.55,145.94,509.10,971.03,1114.51,1125.24,736.75,68.32,4706.57,-0.39
USA,2019,3,long,4,110,254561.48,224.65,1334.03,5491.07,19890.13,41287.30,56620.19,72539.70,53223.97,3988.78,254599.82,-38.34
USA,2019,3,long,4,111,18693.59,382.03,500.16,1021.65,1977.6,3254.43,4137.22,4514.83,2775.12,128.36,18691.4,2.19
USA,2019,3,long,4,112,212778.62,1742.08,2383.35,4994.42,12721.62,25890.15,40595.28,64561.86,55911.08,4022.21,212822.05,-43.43
USA,2020,1,long,4,0,1769884.06,66290.02,60345.69,84586.80,185364.26,340215.19,425030.96,411021.33,189709.46,7320.35,1769884.06,0
USA,2020,1,long,4,1,1364609.16,64488.47,55176.45,69698.08,142171.91,258122.51,327939.45,309931.15,132432.71,4614.31,1364575.04,34.12
USA,2020,1,long,4,102,8.08,1.02,0,0,2.02,2.02,1.01,1.01,1.01,0,8.09,-0.01
USA,2020,1,long,4,103,1363.66,25.46,44.68,72.91,138.27,258.96,304.94,327.24,187.15,4.11,1363.72,-0.06
USA,2020,1,long,4,104,12190.78,20.35,141.13,432.26,1468.48,2962.43,2916.62,2617.88,1551.98,81.1,12192.23,-1.45
USA,2020,1,long,4,105,33673.26,171.01,890.59,2327.75,5151.42,7861.71,6603.16,6272.99,4165.06,234.05,33677.74,-4.48
USA,2020,1,long,4,106,7135.5,22.38,72.11,207.53,615.71,1130.53,1613.28,2188.01,1211.99,74.94,7136.48,-0.98
USA,2020,1,long,4,107,5916.86,3.06,64.99,133.67,410.79,826.23,1314.38,1849.75,1251.35,63.64,5917.86,-1
USA,2020,1,long,4,108,65663.6,119.49,689.53,2772.04,8619.70,16229.52,17263.94,14085.53,5665.62,216.61,65661.98,1.62
USA,2020,1,long,4,109,2702.89,6.2,21.32,133.61,403.72,719.44,656.19,523.57,228.66,10.27,2702.98,-0.09
USA,2020,1,long,4,110,161367.08,186.44,1119.99,4555.94,16089.64,32809.76,40371.69,41908.12,23228.82,1109.74,161380.14,-13.06
USA,2020,1,long,4,111,8087.26,164.39,304.74,580.25,1102.36,1631.58,1858.06,1692.7,725.28,27.72,8087.08,0.18
USA,2020,1,long,4,112,107165.93,1081.75,1820.16,3672.76,9190.24,17660.50,24188.24,29623.38,19059.83,883.86,107180.72,-14.79
USA,2020,2,long,4,0,1613844.9,30961.64,28528.66,48260.09,112593.59,223515.13,341304.79,452155.37,347213.97,29311.66,1613844.9,0
USA,2020,2,long,4,1,1273369.91,29890.91,26064.55,41537.59,94334.9,183861.53,276777.01,350669.1,250395.10,19764.00,1273294.69,75.22
USA,2020,2,long,4,102,25.26,0,1.02,1.01,1.01,4.03,4.03,9.08,4.06,1.03,25.27,-0.01
USA,2020,2,long,4,103,2516.75,22.51,62.15,50.67,153.25,315.23,550.97,810.83,516.51,34.01,2516.13,0.62
USA,2020,2,long,4,104,14852.94,8.22,62.1,252.32,765.21,1806.84,2617.82,4195.47,4533.88,619.46,14861.32,-8.38
USA,2020,2,long,4,105,32659.88,64.45,345.15,1022.44,2509.47,4002.51,5215.48,8650.21,9764.49,1099.77,32673.97,-14.09
USA,2020,2,long,4,106,8114.9,13.3,59.05,131.74,313.54,793.63,1588.45,2700.76,2292.86,222.63,8115.96,-1.06
USA,2020,2,long,4,107,6603.05,6.14,16.28,73.98,189.56,542.93,1160.53,2153.56,2268.99,192.77,6604.74,-1.69
USA,2020,2,long,4,108,44493.82,34.77,252.43,1046.76,3248.41,7116.75,10523.88,12653.34,8816.33,799.85,44492.52,1.3
USA,2020,2,long,4,109,2210.74,3.11,18.32,61.81,159.29,351.50,520.75,585.92,460.86,49.47,2211.03,-0.29
USA,2020,2,long,4,110,109819.29,49.14,324.71,1485.55,5368.67,12879.96,21442.10,33255.08,31747.77,3294.27,109847.25,-27.96
USA,2020,2,long,4,111,11489.81,238.79,360.46,698.18,975.99,1778.66,2476.81,2917.50,1912.92,128.84,11488.15,1.66
USA,2020,2,long,4,112,107688.55,630.3,962.44,1898.04,4574.29,10061.56,18426.96,33554.52,34500.20,3105.56,107713.87,-25.32
USA,2020,3,long,4,0,3383728.96,97251.66,88874.35,132846.89,297957.85,563730.32,766335.75,863176.70,536923.43,36632.01,3383728.96,0
USA,2020,3,long,4,1,2637979.08,94379.4,81240.98,111235.64,236506.8,441984.04,604716.46,660600.25,382827.81,24378.31,2637869.69,109.39
USA,2020,3,long,4,102,33.34,1.02,1.02,1.01,3.03,6.05,5.04,10.09,5.07,1.03,33.36,-0.02
USA,2020,3,long,4,103,3880.41,47.97,106.83,123.58,291.51,574.19,855.91,1138.07,703.66,38.12,3879.84,0.57
USA,2020,3,long,4,104,27043.72,28.57,203.23,684.58,2233.70,4769.27,5534.44,6813.35,6085.87,700.55,27053.56,-9.84
USA,2020,3,long,4,105,66333.14,235.46,1235.74,3350.19,7660.89,11864.23,11818.63,14923.2,13929.55,1333.82,66351.71,-18.57
USA,2020,3,long,4,106,15250.4,35.69,131.17,339.27,929.24,1924.16,3201.73,4888.77,3504.85,297.57,15252.45,-2.05
USA,2020,3,long,4,107,12519.91,9.2,81.28,207.65,600.35,1369.15,2474.91,4003.31,3520.33,256.42,12522.6,-2.69
USA,2020,3,long,4,108,110157.42,154.23,941.98,3818.82,11868.12,23346.27,27787.82,26738.87,14481.94,1016.46,110154.51,2.91
USA,2020,3,long,4,109,4913.63,9.3,39.64,195.42,563.01,1070.94,1176.94,1109.49,689.52,59.74,4914,-0.37
USA,2020,3,long,4,110,271186.37,235.57,1444.70,6041.49,21458.32,45689.73,61813.80,75163.2,54976.6,4404.01,271227.42,-41.05
USA,2020,3,long,4,111,19577.06,403.2,665.18,1278.44,2078.36,3410.24,4334.87,4610.20,2638.20,156.56,19575.25,1.81
USA,2020,3,long,4,112,214854.48,1712.05,2782.60,5570.80,13764.52,27722.05,42615.20,63177.90,53560.03,3989.42,214894.57,-40.09
USA,2021,1,long,4,0,1838107.95,69814.64,69999.63,98335.75,203849.75,366851.97,443034.88,401934.31,177405.77,6881.25,1838107.95,0
USA,2021,1,long,4,1,1429829.42,67848.99,64704.91,83017.19,160504.47,282434.55,342823.39,301832.37,122275.15,4357.91,1429798.93,30.49
USA,2021,1,long,4,102,11.08,0,0,0,1.01,2.01,6.03,1.01,1.01,0,11.07,0.01
USA,2021,1,long,4,103,1382.85,22.48,56.95,60.71,127.21,209.53,334.03,365.59,195.12,11.31,1382.93,-0.08
USA,2021,1,long,4,104,12827.95,31.55,144.43,510.14,1623.58,3111.00,3087.98,2730.51,1508.93,81.2,12829.32,-1.37
USA,2021,1,long,4,105,34812.64,180.88,845.23,2379.82,5285.06,8216.09,7036.50,6535.0,4123.24,214.83,34816.65,-4.01
USA,2021,1,long,4,106,7405.29,27.43,82.38,232.77,572.47,1189.69,1703.35,2193.56,1342.93,61.67,7406.25,-0.96
USA,2021,1,long,4,107,6542.28,12.19,57.98,170.11,415.03,927.92,1499.35,2069.01,1335.04,56.54,6543.17,-0.89
USA,2021,1,long,4,108,66196.41,132.5,692.59,2707.19,8621.26,16573.44,17716.81,13960.71,5585.21,205.56,66195.27,1.14
USA,2021,1,long,4,109,2878.9,8.24,28.49,106.30,440.35,700.38,767.93,590.37,224.49,12.34,2878.89,0.01
USA,2021,1,long,4,110,159184.3,184.31,1084.19,4679.83,15741.60,33241.75,40965.14,40430.36,21861.99,1006.26,159195.43,-11.13
USA,2021,1,long,4,111,8588.29,185.22,330.52,577.95,1071.24,1770.94,2028.32,1830.92,767.34,25.69,8588.14,0.15
USA,2021,1,long,4,112,108448.54,1180.85,1971.96,3893.74,9446.47,18474.67,25066.05,29394.90,18185.32,847.94,108461.9,-13.36
USA,2021,2,long,4,0,1626123,33401.49,33485.47,56348.81,123660.74,244712.45,359136.07,433773.14,314989.45,26615.38,1626123.00,0
USA,2021,2,long,4,1,1289286.42,32307.44,30867.87,49646.5,105300.98,203585.59,292084.74,334793.01,223117.91,17512.37,1289216.41,70.01
USA,2021,2,long,4,102,14.13,1.02,0,1.01,1.01,3.02,5.04,1.01,2.03,0,14.14,-0.01
USA,2021,2,long,4,103,2536.46,26.53,68.08,70.83,149.28,340.29,549.90,783.01,521.23,26.79,2535.94,0.52
USA,2021,2,long,4,104,14513.1,7.13,73.12,277.23,821.09,1843.44,2776.69,4148.25,4045.64,526.49,14519.08,-5.98
USA,2021,2,long,4,105,33603.85,49.92,380.87,995.66,2317.06,4252.72,5529.20,8774.08,10158.95,1160.14,33618.6,-14.75
USA,2021,2,long,4,106,8440.57,12.22,49.78,137.59,303.63,835.62,1769.55,2721.36,2360.53,252.43,8442.71,-2.14
USA,2021,2,long,4,107,7536.71,14.27,32.50,77.92,205.82,598.09,1302.41,2472.61,2595.12,240.1,7538.84,-2.13
USA,2021,2,long,4,108,43842.96,50.08,280.33,1058.26,3196.54,7323.38,10642.44,12155.64,8432.46,702.68,43841.81,1.15
USA,2021,2,long,4,109,2216.41,9.18,14.22,49.58,160.38,325.19,557.95,606.42,437.11,56.67,2216.7,-0.29
USA,2021,2,long,4,110,104460.25,60.23,344.27,1445.79,5429.85,13198.13,21703.07,31009.46,28363.59,2929.22,104483.61,-23.36
USA,2021,2,long,4,111,11684.54,204.27,350.48,627.37,1017.84,1838.42,2602.44,2999.81,1909.63,132.91,11683.17,1.37
USA,2021,2,long,4,112,107987.6,659.20,1023.95,1961.07,4757.26,10568.56,19612.64,33308.48,33045.25,3075.58,108011.99,-24.39
USA,2021,3,long,4,0,3464230.95,103216.13,103485.10,154684.56,327510.49,611564.42,802170.95,835707.45,492395.22,33496.63,3464230.95,0.00
USA,2021,3,long,4,1,2719115.86,100156.45,95572.82,132663.68,265805.5,486020.07,634908.14,636625.4,345393.02,21870.3,2719015.38,100.48
USA,2021,3,long,4,102,25.21,1.02,0,1.01,2.02,5.03,11.07,2.02,3.04,0,25.21,0
USA,2021,3,long,4,103,3919.31,49.01,125.03,131.55,276.49,549.82,883.92,1148.60,716.36,38.09,3918.87,0.44
USA,2021,3,long,4,104,27341.05,38.68,217.54,787.37,2444.66,4954.44,5864.66,6878.75,5554.57,607.69,27348.36,-7.31
USA,2021,3,long,4,105,68416.48,230.79,1226.10,3375.47,7602.10,12468.82,12565.70,15309.08,14282.20,1374.97,68435.23,-18.75
USA,2021,3,long,4,106,15845.86,39.65,132.15,370.36,876.10,2025.31,3472.90,4914.92,3703.46,314.1,15848.95,-3.09
USA,2021,3,long,4,107,14078.99,26.46,90.48,248.03,620.84,1526.02,2801.76,4541.62,3930.17,296.63,14082.01,-3.02
USA,2021,3,long,4,108,110039.36,182.57,972.92,3765.46,11817.80,23896.82,28359.25,26116.37,14017.68,908.24,110037.11,2.25
USA,2021,3,long,4,109,5095.31,17.42,42.71,155.88,600.73,1025.58,1325.88,1196.78,661.60,69,5095.58,-0.27
USA,2021,3,long,4,110,263644.54,244.55,1428.45,6125.62,21171.45,46439.89,62668.21,71439.81,50225.59,3935.48,263679.05,-34.51
